uid,file,id,label,field,status,source,current
dbt:Text.dbt:784:_BUILDING_Watchtower2_POOL_+10:chinese,Text.dbt,784,_BUILDING_Watchtower2_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:785:_BUILDING_Watchtower2_POOL_+8:chinese,Text.dbt,785,_BUILDING_Watchtower2_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:786:_BUILDING_Watchtower2_POOL_+6:chinese,Text.dbt,786,_BUILDING_Watchtower2_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:787:_BUILDING_Watchtower2_POOL_+7:chinese,Text.dbt,787,_BUILDING_Watchtower2_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:788:_BUILDING_Watchtower2_POOL_+4:chinese,Text.dbt,788,_BUILDING_Watchtower2_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:789:_BUILDING_Watchtower2_POOL_+5:chinese,Text.dbt,789,_BUILDING_Watchtower2_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:790:_BUILDING_Watchtower2_REQUIREMENTS_+0:chinese,Text.dbt,790,_BUILDING_Watchtower2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:791:_BUILDING_Watchtower2_POOL_+0:chinese,Text.dbt,791,_BUILDING_Watchtower2_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:792:_BUILDING_Watchtower2_POOL_+1:chinese,Text.dbt,792,_BUILDING_Watchtower2_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:793:_BUILDING_Watchtower2_POOL_+2:chinese,Text.dbt,793,_BUILDING_Watchtower2_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:794:_BUILDING_Watchtower2_POOL_+3:chinese,Text.dbt,794,_BUILDING_Watchtower2_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:798:_BUILDING_Watchtower1_POOL_+10:chinese,Text.dbt,798,_BUILDING_Watchtower1_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:799:_BUILDING_Watchtower1_POOL_+11:chinese,Text.dbt,799,_BUILDING_Watchtower1_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:800:_BUILDING_Watchtower1_POOL_+1:chinese,Text.dbt,800,_BUILDING_Watchtower1_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:801:_BUILDING_Watchtower1_POOL_+2:chinese,Text.dbt,801,_BUILDING_Watchtower1_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:802:_BUILDING_Watchtower1_POOL_+3:chinese,Text.dbt,802,_BUILDING_Watchtower1_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:803:_BUILDING_Watchtower1_POOL_+4:chinese,Text.dbt,803,_BUILDING_Watchtower1_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:804:_BUILDING_Watchtower1_POOL_+5:chinese,Text.dbt,804,_BUILDING_Watchtower1_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:805:_BUILDING_Watchtower1_POOL_+6:chinese,Text.dbt,805,_BUILDING_Watchtower1_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:806:_BUILDING_Watchtower1_POOL_+7:chinese,Text.dbt,806,_BUILDING_Watchtower1_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:807:_BUILDING_Watchtower1_POOL_+8:chinese,Text.dbt,807,_BUILDING_Watchtower1_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:808:_BUILDING_Watchtower1_POOL_+9:chinese,Text.dbt,808,_BUILDING_Watchtower1_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:809:_BUILDING_Watchtower1_REQUIREMENTS_+0:chinese,Text.dbt,809,_BUILDING_Watchtower1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:810:_BUILDING_Watchtower1_POOL_+0:chinese,Text.dbt,810,_BUILDING_Watchtower1_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:811:_BUILDING_Market_Harbour_POOL_+3:chinese,Text.dbt,811,_BUILDING_Market_Harbour_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:812:_BUILDING_Market_Harbour_POOL_+4:chinese,Text.dbt,812,_BUILDING_Market_Harbour_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:813:_BUILDING_Market_Harbour_POOL_+5:chinese,Text.dbt,813,_BUILDING_Market_Harbour_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:814:_BUILDING_Market_Harbour_POOL_+6:chinese,Text.dbt,814,_BUILDING_Market_Harbour_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:815:_BUILDING_Market_Harbour_POOL_+7:chinese,Text.dbt,815,_BUILDING_Market_Harbour_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:816:_BUILDING_Market_Harbour_POOL_+8:chinese,Text.dbt,816,_BUILDING_Market_Harbour_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:817:_BUILDING_Market_Harbour_POOL_+9:chinese,Text.dbt,817,_BUILDING_Market_Harbour_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:818:_BUILDING_Market_Harbour_POOL_+10:chinese,Text.dbt,818,_BUILDING_Market_Harbour_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:819:_BUILDING_Market_Harbour_POOL_+11:chinese,Text.dbt,819,_BUILDING_Market_Harbour_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:823:_BUILDING_Kontor_REQUIREMENTS_+0:chinese,Text.dbt,823,_BUILDING_Kontor_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:828:_BUILDING_Market_Harbour_POOL_+2:chinese,Text.dbt,828,_BUILDING_Market_Harbour_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:829:_BUILDING_Market_Harbour_POOL_+0:chinese,Text.dbt,829,_BUILDING_Market_Harbour_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:830:_BUILDING_Market_Harbour_POOL_+1:chinese,Text.dbt,830,_BUILDING_Market_Harbour_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:911:_BUILDING_Market_Harbour_REQUIREMENTS_+0:chinese,Text.dbt,911,_BUILDING_Market_Harbour_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:915:_BUILDING_Kontor_POOL_+10:chinese,Text.dbt,915,_BUILDING_Kontor_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:916:_BUILDING_Kontor_POOL_+11:chinese,Text.dbt,916,_BUILDING_Kontor_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:917:_BUILDING_Kontor_POOL_+9:chinese,Text.dbt,917,_BUILDING_Kontor_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:918:_BUILDING_Kontor_POOL_+8:chinese,Text.dbt,918,_BUILDING_Kontor_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:919:_BUILDING_Kontor_POOL_+6:chinese,Text.dbt,919,_BUILDING_Kontor_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:920:_BUILDING_Kontor_POOL_+7:chinese,Text.dbt,920,_BUILDING_Kontor_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:921:_BUILDING_Kontor_POOL_+5:chinese,Text.dbt,921,_BUILDING_Kontor_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:922:_BUILDING_Kontor_POOL_+3:chinese,Text.dbt,922,_BUILDING_Kontor_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:923:_BUILDING_Kontor_POOL_+4:chinese,Text.dbt,923,_BUILDING_Kontor_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:924:_BUILDING_Kontor_POOL_+2:chinese,Text.dbt,924,_BUILDING_Kontor_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:925:_BUILDING_Kontor_POOL_+0:chinese,Text.dbt,925,_BUILDING_Kontor_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:926:_BUILDING_Kontor_POOL_+1:chinese,Text.dbt,926,_BUILDING_Kontor_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:1071:_ITEM_MediPack_TARGET_+0:chinese,Text.dbt,1071,_ITEM_MediPack_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:1966:_MEASURE_UseLaborOfLove_TARGET_+0:chinese,Text.dbt,1966,_MEASURE_UseLaborOfLove_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:1969:_MEASURE_DistractGuards_TARGET_+0:chinese,Text.dbt,1969,_MEASURE_DistractGuards_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:1972:_MEASURE_HidePirateShip_TARGET_+0:chinese,Text.dbt,1972,_MEASURE_HidePirateShip_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2139:_MEASURE_FlamingSpeech_TARGET_+0:chinese,Text.dbt,2139,_MEASURE_FlamingSpeech_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2313:_BUILDING_Charcoal_REQUIREMENTS_+0:chinese,Text.dbt,2313,_BUILDING_Charcoal_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2314:_BUILDING_Charcoal_POOL_+0:chinese,Text.dbt,2314,_BUILDING_Charcoal_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2315:_BUILDING_Charcoal_POOL_+1:chinese,Text.dbt,2315,_BUILDING_Charcoal_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2316:_BUILDING_Charcoal_POOL_+2:chinese,Text.dbt,2316,_BUILDING_Charcoal_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2317:_BUILDING_Charcoal_POOL_+3:chinese,Text.dbt,2317,_BUILDING_Charcoal_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2318:_BUILDING_Charcoal_POOL_+4:chinese,Text.dbt,2318,_BUILDING_Charcoal_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2319:_BUILDING_Charcoal_POOL_+5:chinese,Text.dbt,2319,_BUILDING_Charcoal_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2320:_BUILDING_Charcoal_POOL_+6:chinese,Text.dbt,2320,_BUILDING_Charcoal_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2321:_BUILDING_Charcoal_POOL_+7:chinese,Text.dbt,2321,_BUILDING_Charcoal_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2322:_BUILDING_Charcoal_POOL_+8:chinese,Text.dbt,2322,_BUILDING_Charcoal_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2323:_BUILDING_Charcoal_POOL_+9:chinese,Text.dbt,2323,_BUILDING_Charcoal_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2324:_BUILDING_Charcoal_POOL_+10:chinese,Text.dbt,2324,_BUILDING_Charcoal_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2325:_BUILDING_Charcoal_POOL_+11:chinese,Text.dbt,2325,_BUILDING_Charcoal_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2332:_BUILDING_Fungi_REQUIREMENTS_+0:chinese,Text.dbt,2332,_BUILDING_Fungi_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2333:_BUILDING_Fungi_POOL_+0:chinese,Text.dbt,2333,_BUILDING_Fungi_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2334:_BUILDING_Fungi_POOL_+1:chinese,Text.dbt,2334,_BUILDING_Fungi_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2335:_BUILDING_Fungi_POOL_+2:chinese,Text.dbt,2335,_BUILDING_Fungi_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2336:_BUILDING_Fungi_POOL_+3:chinese,Text.dbt,2336,_BUILDING_Fungi_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2337:_BUILDING_Fungi_POOL_+4:chinese,Text.dbt,2337,_BUILDING_Fungi_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2338:_BUILDING_Fungi_POOL_+5:chinese,Text.dbt,2338,_BUILDING_Fungi_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2339:_BUILDING_Fungi_POOL_+6:chinese,Text.dbt,2339,_BUILDING_Fungi_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2340:_BUILDING_Fungi_POOL_+7:chinese,Text.dbt,2340,_BUILDING_Fungi_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2341:_BUILDING_Fungi_POOL_+8:chinese,Text.dbt,2341,_BUILDING_Fungi_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2342:_BUILDING_Fungi_POOL_+9:chinese,Text.dbt,2342,_BUILDING_Fungi_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2343:_BUILDING_Fungi_POOL_+10:chinese,Text.dbt,2343,_BUILDING_Fungi_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2344:_BUILDING_Fungi_POOL_+11:chinese,Text.dbt,2344,_BUILDING_Fungi_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2464:_ITEM_Antidote_TARGET_+0:chinese,Text.dbt,2464,_ITEM_Antidote_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2505:_MEASURE_UseFungiBox1_TARGET_+0:chinese,Text.dbt,2505,_MEASURE_UseFungiBox1_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2508:_MEASURE_UseFungiBox2_TARGET_+0:chinese,Text.dbt,2508,_MEASURE_UseFungiBox2_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2511:_MEASURE_UseFungiBox3_TARGET_+0:chinese,Text.dbt,2511,_MEASURE_UseFungiBox3_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2523:_MEASURE_UseCharcoalBox1_TARGET_+0:chinese,Text.dbt,2523,_MEASURE_UseCharcoalBox1_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2526:_MEASURE_UseCharcoalBox2_TARGET_+0:chinese,Text.dbt,2526,_MEASURE_UseCharcoalBox2_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2529:_MEASURE_UseCharcoalBox3_TARGET_+0:chinese,Text.dbt,2529,_MEASURE_UseCharcoalBox3_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2535:_MEASURE_ShowGuildMastersResidence_TARGET_+0:chinese,Text.dbt,2535,_MEASURE_ShowGuildMastersResidence_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2542:_BUILDING_Ton_REQUIREMENTS_+0:chinese,Text.dbt,2542,_BUILDING_Ton_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2543:_BUILDING_Ton_POOL_+0:chinese,Text.dbt,2543,_BUILDING_Ton_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2544:_BUILDING_Ton_POOL_+1:chinese,Text.dbt,2544,_BUILDING_Ton_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2545:_BUILDING_Ton_POOL_+2:chinese,Text.dbt,2545,_BUILDING_Ton_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2546:_BUILDING_Ton_POOL_+3:chinese,Text.dbt,2546,_BUILDING_Ton_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2547:_BUILDING_Ton_POOL_+4:chinese,Text.dbt,2547,_BUILDING_Ton_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2548:_BUILDING_Ton_POOL_+5:chinese,Text.dbt,2548,_BUILDING_Ton_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2549:_BUILDING_Ton_POOL_+6:chinese,Text.dbt,2549,_BUILDING_Ton_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2550:_BUILDING_Ton_POOL_+7:chinese,Text.dbt,2550,_BUILDING_Ton_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2551:_BUILDING_Ton_POOL_+8:chinese,Text.dbt,2551,_BUILDING_Ton_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2552:_BUILDING_Ton_POOL_+9:chinese,Text.dbt,2552,_BUILDING_Ton_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2553:_BUILDING_Ton_POOL_+10:chinese,Text.dbt,2553,_BUILDING_Ton_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2554:_BUILDING_Ton_POOL_+11:chinese,Text.dbt,2554,_BUILDING_Ton_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2558:_BUILDING_Weide_REQUIREMENTS_+0:chinese,Text.dbt,2558,_BUILDING_Weide_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2559:_BUILDING_Weide_POOL_+0:chinese,Text.dbt,2559,_BUILDING_Weide_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2560:_BUILDING_Weide_POOL_+1:chinese,Text.dbt,2560,_BUILDING_Weide_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2561:_BUILDING_Weide_POOL_+2:chinese,Text.dbt,2561,_BUILDING_Weide_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2562:_BUILDING_Weide_POOL_+3:chinese,Text.dbt,2562,_BUILDING_Weide_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2563:_BUILDING_Weide_POOL_+4:chinese,Text.dbt,2563,_BUILDING_Weide_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2564:_BUILDING_Weide_POOL_+5:chinese,Text.dbt,2564,_BUILDING_Weide_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2565:_BUILDING_Weide_POOL_+6:chinese,Text.dbt,2565,_BUILDING_Weide_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2566:_BUILDING_Weide_POOL_+7:chinese,Text.dbt,2566,_BUILDING_Weide_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2567:_BUILDING_Weide_POOL_+8:chinese,Text.dbt,2567,_BUILDING_Weide_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2568:_BUILDING_Weide_POOL_+9:chinese,Text.dbt,2568,_BUILDING_Weide_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2569:_BUILDING_Weide_POOL_+10:chinese,Text.dbt,2569,_BUILDING_Weide_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2570:_BUILDING_Weide_POOL_+11:chinese,Text.dbt,2570,_BUILDING_Weide_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2617:_TRIAL_CANCELED_TO_ASSESSOR_+1:chinese,Text.dbt,2617,_TRIAL_CANCELED_TO_ASSESSOR_+1,chinese,译文为空,,
dbt:Text.dbt:2618:_TRIAL_CANCELED_TO_ASSESSOR_+2:chinese,Text.dbt,2618,_TRIAL_CANCELED_TO_ASSESSOR_+2,chinese,译文为空,,
dbt:Text.dbt:2680:_MEASURE_ShowGuildMembership_TARGET_+0:chinese,Text.dbt,2680,_MEASURE_ShowGuildMembership_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2814:_MEASURE_ContractArsenal_TARGET_+0:chinese,Text.dbt,2814,_MEASURE_ContractArsenal_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:2824:_MEASURE_SHOWGUILDMEMBERSHIP_ALDERMAN_+0:chinese,Text.dbt,2824,_MEASURE_SHOWGUILDMEMBERSHIP_ALDERMAN_+0,chinese,未翻译(同原文),%1SV is %14l.$N$N,%1SV is %14l.$N$N
dbt:Text.dbt:2825:_MEASURE_SHOWGUILDMEMBERSHIP_NULL_+0:chinese,Text.dbt,2825,_MEASURE_SHOWGUILDMEMBERSHIP_NULL_+0,chinese,译文为空,,
dbt:Text.dbt:2854:_BUILDING_Arsenal1_POOL_+0:chinese,Text.dbt,2854,_BUILDING_Arsenal1_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2855:_BUILDING_Arsenal1_POOL_+1:chinese,Text.dbt,2855,_BUILDING_Arsenal1_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2856:_BUILDING_Arsenal1_POOL_+2:chinese,Text.dbt,2856,_BUILDING_Arsenal1_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2857:_BUILDING_Arsenal1_POOL_+3:chinese,Text.dbt,2857,_BUILDING_Arsenal1_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2858:_BUILDING_Arsenal1_POOL_+4:chinese,Text.dbt,2858,_BUILDING_Arsenal1_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2859:_BUILDING_Arsenal1_POOL_+5:chinese,Text.dbt,2859,_BUILDING_Arsenal1_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2860:_BUILDING_Arsenal1_POOL_+6:chinese,Text.dbt,2860,_BUILDING_Arsenal1_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2861:_BUILDING_Arsenal1_POOL_+7:chinese,Text.dbt,2861,_BUILDING_Arsenal1_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2862:_BUILDING_Arsenal1_POOL_+8:chinese,Text.dbt,2862,_BUILDING_Arsenal1_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2863:_BUILDING_Arsenal1_POOL_+9:chinese,Text.dbt,2863,_BUILDING_Arsenal1_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2864:_BUILDING_Arsenal1_POOL_+10:chinese,Text.dbt,2864,_BUILDING_Arsenal1_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2865:_BUILDING_Arsenal1_POOL_+11:chinese,Text.dbt,2865,_BUILDING_Arsenal1_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2866:_BUILDING_Arsenal1_REQUIREMENTS_+0:chinese,Text.dbt,2866,_BUILDING_Arsenal1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2878:_BUILDING_Arsenal2_POOL_+8:chinese,Text.dbt,2878,_BUILDING_Arsenal2_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2879:_BUILDING_Arsenal2_POOL_+9:chinese,Text.dbt,2879,_BUILDING_Arsenal2_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2880:_BUILDING_Arsenal2_POOL_+10:chinese,Text.dbt,2880,_BUILDING_Arsenal2_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2881:_BUILDING_Arsenal2_POOL_+11:chinese,Text.dbt,2881,_BUILDING_Arsenal2_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2882:_BUILDING_Arsenal2_REQUIREMENTS_+0:chinese,Text.dbt,2882,_BUILDING_Arsenal2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2894:_BUILDING_Arsenal3_POOL_+8:chinese,Text.dbt,2894,_BUILDING_Arsenal3_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2895:_BUILDING_Arsenal3_POOL_+9:chinese,Text.dbt,2895,_BUILDING_Arsenal3_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2896:_BUILDING_Arsenal3_POOL_+10:chinese,Text.dbt,2896,_BUILDING_Arsenal3_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2897:_BUILDING_Arsenal3_POOL_+11:chinese,Text.dbt,2897,_BUILDING_Arsenal3_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2898:_BUILDING_Arsenal3_REQUIREMENTS_+0:chinese,Text.dbt,2898,_BUILDING_Arsenal3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2902:_BUILDING_KontorLand1_POOL_+0:chinese,Text.dbt,2902,_BUILDING_KontorLand1_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2903:_BUILDING_KontorLand1_POOL_+1:chinese,Text.dbt,2903,_BUILDING_KontorLand1_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2904:_BUILDING_KontorLand1_POOL_+2:chinese,Text.dbt,2904,_BUILDING_KontorLand1_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2905:_BUILDING_KontorLand1_POOL_+3:chinese,Text.dbt,2905,_BUILDING_KontorLand1_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2906:_BUILDING_KontorLand1_POOL_+4:chinese,Text.dbt,2906,_BUILDING_KontorLand1_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2907:_BUILDING_KontorLand1_POOL_+5:chinese,Text.dbt,2907,_BUILDING_KontorLand1_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2908:_BUILDING_KontorLand1_POOL_+6:chinese,Text.dbt,2908,_BUILDING_KontorLand1_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2909:_BUILDING_KontorLand1_POOL_+7:chinese,Text.dbt,2909,_BUILDING_KontorLand1_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2910:_BUILDING_KontorLand1_POOL_+8:chinese,Text.dbt,2910,_BUILDING_KontorLand1_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2911:_BUILDING_KontorLand1_POOL_+9:chinese,Text.dbt,2911,_BUILDING_KontorLand1_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2912:_BUILDING_KontorLand1_POOL_+10:chinese,Text.dbt,2912,_BUILDING_KontorLand1_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2913:_BUILDING_KontorLand1_POOL_+11:chinese,Text.dbt,2913,_BUILDING_KontorLand1_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2914:_BUILDING_KontorLand1_REQUIREMENTS_+0:chinese,Text.dbt,2914,_BUILDING_KontorLand1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2918:_BUILDING_KontorLand2_POOL_+0:chinese,Text.dbt,2918,_BUILDING_KontorLand2_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2919:_BUILDING_KontorLand2_POOL_+1:chinese,Text.dbt,2919,_BUILDING_KontorLand2_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:2920:_BUILDING_KontorLand2_POOL_+2:chinese,Text.dbt,2920,_BUILDING_KontorLand2_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:2921:_BUILDING_KontorLand2_POOL_+3:chinese,Text.dbt,2921,_BUILDING_KontorLand2_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:2922:_BUILDING_KontorLand2_POOL_+4:chinese,Text.dbt,2922,_BUILDING_KontorLand2_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:2923:_BUILDING_KontorLand2_POOL_+5:chinese,Text.dbt,2923,_BUILDING_KontorLand2_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:2924:_BUILDING_KontorLand2_POOL_+6:chinese,Text.dbt,2924,_BUILDING_KontorLand2_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:2925:_BUILDING_KontorLand2_POOL_+7:chinese,Text.dbt,2925,_BUILDING_KontorLand2_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:2926:_BUILDING_KontorLand2_POOL_+8:chinese,Text.dbt,2926,_BUILDING_KontorLand2_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:2927:_BUILDING_KontorLand2_POOL_+9:chinese,Text.dbt,2927,_BUILDING_KontorLand2_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:2928:_BUILDING_KontorLand2_POOL_+10:chinese,Text.dbt,2928,_BUILDING_KontorLand2_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:2929:_BUILDING_KontorLand2_POOL_+11:chinese,Text.dbt,2929,_BUILDING_KontorLand2_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:2930:_BUILDING_KontorLand2_REQUIREMENTS_+0:chinese,Text.dbt,2930,_BUILDING_KontorLand2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:2934:_BUILDING_KontorLand3_POOL_+0:chinese,Text.dbt,2934,_BUILDING_KontorLand3_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:2935:_BUILDING_KontorLand3_POOL_+1:chinese,Text.dbt,2935,_BUILDING_KontorLand3_POOL_+1,chinese,译文为空,,
